stock_date,product_id,warehouse_id,quantity_on_hand,reorder_point,max_stock,unit_cost_eur,avg_daily_demand
2025-11-16,PRD-0308,WH-001,474,95,712,956.85,27
2025-11-16,PRD-0308,WH-008,385,84,630,956.85,26
2025-11-16,PRD-0308,WH-009,56,10,75,956.85,1
2025-11-16,PRD-0568,WH-007,122,14,109,8.15,5
2025-11-16,PRD-0568,WH-009,407,81,613,8.15,21
2025-11-16,PRD-0568,WH-003,149,20,150,8.15,5
2025-11-16,PRD-0568,WH-006,196,46,346,8.15,8
2025-11-16,PRD-0110,WH-011,249,43,327,212.29,12
2025-11-16,PRD-0110,WH-007,150,30,231,212.29,5
2025-11-16,PRD-0110,WH-003,444,98,736,212.29,31
2025-11-16,PRD-0110,WH-002,461,97,733,212.29,36
2025-11-16,PRD-0798,WH-007,364,80,601,469.55,27
2025-11-16,PRD-0798,WH-012,172,27,205,469.55,6
2025-11-16,PRD-0798,WH-005,187,47,354,469.55,6
2025-11-16,PRD-0798,WH-009,443,80,600,469.55,15
2025-11-16,PRD-0066,WH-007,248,43,325,240.55,15
2025-11-16,PRD-0066,WH-006,275,61,459,240.55,14
2025-11-16,PRD-0066,WH-012,205,39,298,240.55,7
2025-11-16,PRD-0066,WH-004,258,58,435,240.55,23
2025-11-16,PRD-0255,WH-002,279,55,414,2248.39,9
2025-11-16,PRD-0255,WH-007,294,60,450,2248.39,11
2025-11-16,PRD-0255,WH-005,163,40,304,2248.39,11
2025-11-16,PRD-0255,WH-008,237,46,346,2248.39,16
2025-11-16,PRD-0623,WH-004,179,27,207,342.67,10
2025-11-16,PRD-0623,WH-003,291,53,402,342.67,8
2025-11-16,PRD-0623,WH-006,358,72,544,342.67,12
2025-11-16,PRD-0623,WH-010,143,38,289,342.67,13
2025-11-16,PRD-0394,WH-001,192,33,253,4439.12,8
2025-11-16,PRD-0394,WH-002,161,27,208,4439.12,7
2025-11-16,PRD-0394,WH-005,147,20,151,4439.12,3
2025-11-16,PRD-0394,WH-011,180,27,207,4439.12,4
2025-11-16,PRD-0349,WH-011,146,22,166,7445.23,7
2025-11-16,PRD-0349,WH-001,324,56,424,7445.23,9
2025-11-16,PRD-0349,WH-006,450,94,705,7445.23,26
2025-11-16,PRD-0349,WH-005,481,90,678,7445.23,31
2025-11-16,PRD-0054,WH-001,357,62,469,155.25,6
2025-11-16,PRD-0054,WH-004,378,73,553,155.25,24
2025-11-16,PRD-0054,WH-006,104,14,109,155.25,4
2025-11-16,PRD-0054,WH-009,380,78,589,155.25,14
2025-11-16,PRD-0417,WH-004,151,20,151,3767.16,6
2025-11-16,PRD-0417,WH-009,83,8,63,3767.16,1
2025-11-16,PRD-0417,WH-012,210,37,282,3767.16,6
2025-11-16,PRD-0417,WH-001,458,95,712,3767.16,21
2025-11-16,PRD-0315,WH-008,137,33,250,2821.7,10
2025-11-16,PRD-0315,WH-003,340,72,541,2821.7,19
2025-11-16,PRD-0315,WH-011,412,74,561,2821.7,25
2025-11-16,PRD-0315,WH-004,300,65,489,2821.7,15
2025-11-16,PRD-0312,WH-002,232,40,300,528.93,11
2025-11-16,PRD-0312,WH-008,264,50,378,528.93,5
2025-11-16,PRD-0312,WH-007,0,5,40,528.93,1
2025-11-16,PRD-0312,WH-001,245,40,300,528.93,7
2025-11-16,PRD-0456,WH-001,126,15,114,56.51,2
2025-11-16,PRD-0456,WH-005,36,4,30,56.51,1
2025-11-16,PRD-0456,WH-003,7,4,30,56.51,1
2025-11-16,PRD-0456,WH-010,217,37,283,56.51,12
2025-11-16,PRD-0719,WH-010,138,31,232,264.6,8
2025-11-16,PRD-0719,WH-001,96,21,157,264.6,2
2025-11-16,PRD-0719,WH-011,396,82,615,264.6,20
2025-11-16,PRD-0719,WH-009,69,12,94,264.6,5
2025-11-16,PRD-0330,WH-008,332,72,543,682.07,13
2025-11-16,PRD-0330,WH-011,385,86,649,682.07,14
2025-11-16,PRD-0330,WH-010,469,85,640,682.07,33
2025-11-16,PRD-0330,WH-003,123,29,220,682.07,5
2025-11-16,PRD-0218,WH-009,166,37,279,1073.47,8
2025-11-16,PRD-0218,WH-007,349,60,451,1073.47,8
2025-11-16,PRD-0218,WH-006,257,46,349,1073.47,17
2025-11-16,PRD-0218,WH-001,406,76,574,1073.47,14
2025-11-16,PRD-0132,WH-004,204,30,231,308.06,3
2025-11-16,PRD-0132,WH-002,0,4,30,308.06,1
2025-11-16,PRD-0132,WH-008,136,35,264,308.06,12
2025-11-16,PRD-0132,WH-003,492,99,742,308.06,14
2025-11-16,PRD-0342,WH-007,159,30,231,1732.39,6
2025-11-16,PRD-0342,WH-008,120,17,133,1732.39,4
2025-11-16,PRD-0342,WH-011,93,19,145,1732.39,3
2025-11-16,PRD-0342,WH-003,510,96,726,1732.39,21
2025-11-16,PRD-0729,WH-006,311,65,489,112.33,13
2025-11-16,PRD-0729,WH-001,84,6,51,112.33,1
2025-11-16,PRD-0729,WH-012,352,76,573,112.33,26
2025-11-16,PRD-0729,WH-008,98,11,84,112.33,1
2025-11-16,PRD-0607,WH-011,302,55,412,470.65,19
2025-11-16,PRD-0607,WH-002,21,9,73,470.65,3
2025-11-16,PRD-0607,WH-009,251,55,415,470.65,5
2025-11-16,PRD-0607,WH-004,162,34,258,470.65,6
2025-11-16,PRD-0144,WH-004,467,97,729,260.52,9
2025-11-16,PRD-0144,WH-005,95,28,211,260.52,7
2025-11-16,PRD-0144,WH-007,192,36,274,260.52,9
2025-11-16,PRD-0144,WH-010,166,28,210,260.52,4
2025-11-16,PRD-0182,WH-002,77,14,108,3071.08,4
2025-11-16,PRD-0182,WH-012,98,22,166,3071.08,5
2025-11-16,PRD-0182,WH-006,312,56,424,3071.08,13
2025-11-16,PRD-0182,WH-001,320,57,433,3071.08,13
2025-11-16,PRD-0257,WH-001,7,10,78,2082.02,3
2025-11-16,PRD-0257,WH-009,83,8,63,2082.02,1
2025-11-16,PRD-0257,WH-011,344,64,483,2082.02,25
2025-11-16,PRD-0257,WH-008,266,61,460,2082.02,17
2025-11-16,PRD-0115,WH-006,444,94,708,208.5,26
2025-11-16,PRD-0115,WH-010,352,73,550,208.5,28
2025-11-16,PRD-0115,WH-007,52,10,76,208.5,2
2025-11-16,PRD-0115,WH-011,238,56,421,208.5,8
2025-11-16,PRD-0158,WH-006,452,85,639,167.85,25
2025-11-16,PRD-0158,WH-009,407,74,555,167.85,18
2025-11-16,PRD-0158,WH-005,285,57,433,167.85,10
2025-11-16,PRD-0158,WH-008,526,97,732,167.85,22
2025-11-16,PRD-0460,WH-001,234,39,297,12.5,8
2025-11-16,PRD-0460,WH-009,388,79,597,12.5,13
2025-11-16,PRD-0460,WH-012,249,44,331,12.5,15
2025-11-16,PRD-0460,WH-007,64,7,54,12.5,2
2025-11-16,PRD-0277,WH-003,46,10,78,1559.22,1
2025-11-16,PRD-0277,WH-009,134,17,133,1559.22,6
2025-11-16,PRD-0277,WH-008,101,20,153,1559.22,4
2025-11-16,PRD-0277,WH-007,86,21,159,1559.22,7
2025-11-16,PRD-0493,WH-003,278,60,453,122.9,8
2025-11-16,PRD-0493,WH-010,200,48,360,122.9,16
2025-11-16,PRD-0493,WH-001,81,9,70,122.9,2
2025-11-16,PRD-0493,WH-004,300,68,511,122.9,20
2025-11-16,PRD-0781,WH-001,158,41,309,667.89,9
2025-11-16,PRD-0781,WH-005,403,76,570,667.89,22
2025-11-16,PRD-0781,WH-012,323,58,438,667.89,6
2025-11-16,PRD-0781,WH-010,367,73,547,667.89,27
2025-11-16,PRD-0025,WH-009,80,7,58,254.2,1
2025-11-16,PRD-0025,WH-003,215,43,324,254.2,14
2025-11-16,PRD-0025,WH-004,91,10,76,254.2,1
2025-11-16,PRD-0025,WH-001,371,67,505,254.2,7
2025-11-16,PRD-0651,WH-003,455,91,687,519.36,31
2025-11-16,PRD-0651,WH-007,94,20,156,519.36,2
2025-11-16,PRD-0651,WH-005,18,11,82,519.36,3
2025-11-16,PRD-0651,WH-008,101,28,210,519.36,11
2025-11-16,PRD-0611,WH-005,107,12,91,49.59,2
2025-11-16,PRD-0611,WH-004,352,75,562,49.59,13
2025-11-16,PRD-0611,WH-009,321,59,442,49.59,21
2025-11-16,PRD-0611,WH-002,274,64,484,49.59,11
2025-11-16,PRD-0034,WH-011,47,10,76,145.63,2
2025-11-16,PRD-0034,WH-010,394,81,607,145.63,25
2025-11-16,PRD-0034,WH-001,328,71,538,145.63,20
2025-11-16,PRD-0034,WH-008,91,12,90,145.63,2
2025-11-16,PRD-0276,WH-012,414,84,634,697.77,9
2025-11-16,PRD-0276,WH-011,94,21,162,697.77,6
2025-11-16,PRD-0276,WH-001,381,81,612,697.77,24
2025-11-16,PRD-0276,WH-009,295,59,445,697.77,10
2025-11-16,PRD-0397,WH-005,215,40,300,4934.85,14
2025-11-16,PRD-0397,WH-008,138,19,145,4934.85,4
2025-11-16,PRD-0397,WH-002,395,78,591,4934.85,18
2025-11-16,PRD-0397,WH-004,128,17,130,4934.85,3
2025-11-16,PRD-0646,WH-001,392,69,517,302.56,8
2025-11-16,PRD-0646,WH-008,334,66,499,302.56,12
2025-11-16,PRD-0646,WH-006,210,46,349,302.56,6
2025-11-16,PRD-0646,WH-003,145,19,147,302.56,4
2025-11-16,PRD-0004,WH-001,156,24,183,126.39,3
2025-11-16,PRD-0004,WH-012,364,68,513,126.39,9
2025-11-16,PRD-0004,WH-007,455,85,640,126.39,20
2025-11-16,PRD-0004,WH-010,223,45,342,126.39,11
2025-11-16,PRD-0384,WH-008,396,78,586,6000.93,17
2025-11-16,PRD-0384,WH-002,442,85,639,6000.93,13
2025-11-16,PRD-0384,WH-010,464,86,645,6000.93,18
2025-11-16,PRD-0384,WH-003,446,87,652,6000.93,15
2025-11-16,PRD-0791,WH-001,124,32,241,1252.37,11
2025-11-16,PRD-0791,WH-009,11,12,90,1252.37,2
2025-11-16,PRD-0791,WH-004,175,32,244,1252.37,12
2025-11-16,PRD-0791,WH-011,366,80,606,1252.37,11
2025-11-16,PRD-0186,WH-011,215,51,382,2792.44,15
2025-11-16,PRD-0186,WH-010,120,17,133,2792.44,6
2025-11-16,PRD-0186,WH-006,296,56,423,2792.44,10
2025-11-16,PRD-0186,WH-004,71,16,126,2792.44,1
2025-11-16,PRD-0609,WH-006,146,34,256,558.33,10
2025-11-16,PRD-0609,WH-011,531,98,736,558.33,30
2025-11-16,PRD-0609,WH-003,93,17,133,558.33,3
2025-11-16,PRD-0609,WH-012,402,75,562,558.33,11
2025-11-16,PRD-0372,WH-001,164,40,306,3310.66,13
2025-11-16,PRD-0372,WH-009,421,75,567,3310.66,14
2025-11-16,PRD-0372,WH-006,424,94,708,3310.66,13
2025-11-16,PRD-0372,WH-007,285,52,391,3310.66,20
2025-11-16,PRD-0497,WH-007,316,55,415,99.85,16
2025-11-16,PRD-0497,WH-011,296,67,507,99.85,26
2025-11-16,PRD-0497,WH-008,347,74,555,99.85,15
2025-11-16,PRD-0497,WH-002,381,76,576,99.85,7
2025-11-16,PRD-0432,WH-011,153,21,162,132.5,2
2025-11-16,PRD-0432,WH-009,184,38,291,132.5,11
2025-11-16,PRD-0432,WH-004,41,10,75,132.5,1
2025-11-16,PRD-0432,WH-006,281,53,402,132.5,19
2025-11-16,PRD-0602,WH-001,256,44,330,387.0,8
2025-11-16,PRD-0602,WH-003,152,23,175,387.0,4
2025-11-16,PRD-0602,WH-004,293,63,474,387.0,17
2025-11-16,PRD-0602,WH-008,284,57,429,387.0,18
2025-11-16,PRD-0044,WH-005,427,81,612,272.79,13
2025-11-16,PRD-0044,WH-007,424,94,706,272.79,36
2025-11-16,PRD-0044,WH-011,382,79,597,272.79,19
2025-11-16,PRD-0044,WH-009,18,11,84,272.79,2
2025-11-16,PRD-0793,WH-005,424,82,621,610.88,13
2025-11-16,PRD-0793,WH-011,154,38,291,610.88,5
2025-11-16,PRD-0793,WH-007,27,13,100,610.88,2
2025-11-16,PRD-0793,WH-001,280,63,477,610.88,13
2025-11-16,PRD-0314,WH-002,378,74,558,777.26,15
2025-11-16,PRD-0314,WH-006,249,45,343,777.26,9
2025-11-16,PRD-0314,WH-003,389,83,624,777.26,13
2025-11-16,PRD-0314,WH-008,231,46,349,777.26,14
2025-11-16,PRD-0160,WH-009,514,95,718,181.68,14
2025-11-16,PRD-0160,WH-003,58,4,33,181.68,1
2025-11-16,PRD-0160,WH-008,398,80,601,181.68,21
2025-11-16,PRD-0160,WH-004,503,99,748,181.68,13
2025-11-16,PRD-0273,WH-010,256,57,432,668.56,20
2025-11-16,PRD-0273,WH-011,492,98,738,668.56,20
2025-11-16,PRD-0273,WH-008,76,15,115,668.56,5
2025-11-16,PRD-0273,WH-012,112,15,114,668.56,5
2025-11-16,PRD-0027,WH-012,203,44,336,142.47,10
2025-11-16,PRD-0027,WH-001,159,37,283,142.47,13
2025-11-16,PRD-0027,WH-004,234,51,385,142.47,5
2025-11-16,PRD-0027,WH-005,359,77,582,142.47,9
2025-11-16,PRD-0050,WH-008,458,84,633,314.57,29
2025-11-16,PRD-0050,WH-002,131,32,241,314.57,10
2025-11-16,PRD-0050,WH-001,221,53,402,314.57,18
2025-11-16,PRD-0050,WH-012,208,32,243,314.57,10
2025-11-16,PRD-0006,WH-011,139,26,196,282.51,4
2025-11-16,PRD-0006,WH-004,338,76,571,282.51,12
2025-11-16,PRD-0006,WH-009,43,17,133,282.51,5
2025-11-16,PRD-0006,WH-007,44,13,100,282.51,1
2025-11-16,PRD-0333,WH-006,73,18,135,7312.58,2
2025-11-16,PRD-0333,WH-008,392,86,648,7312.58,24
2025-11-16,PRD-0333,WH-001,367,78,585,7312.58,27
2025-11-16,PRD-0333,WH-011,265,53,400,7312.58,15
2025-11-16,PRD-0107,WH-002,35,4,30,146.97,1
2025-11-16,PRD-0107,WH-008,374,83,625,146.97,9
2025-11-16,PRD-0107,WH-010,360,62,466,146.97,15
2025-11-16,PRD-0107,WH-005,75,17,132,146.97,6
2025-11-16,PRD-0572,WH-011,176,34,259,130.84,8
2025-11-16,PRD-0572,WH-008,135,24,183,130.84,9
2025-11-16,PRD-0572,WH-010,316,67,507,130.84,16
2025-11-16,PRD-0572,WH-009,369,76,570,130.84,11
2025-11-16,PRD-0166,WH-008,173,33,250,294.2,12
2025-11-16,PRD-0166,WH-005,458,96,724,294.2,18
2025-11-16,PRD-0166,WH-009,245,45,340,294.2,8
2025-11-16,PRD-0166,WH-001,476,86,648,294.2,23
2025-11-16,PRD-0603,WH-011,232,40,301,122.1,4
2025-11-16,PRD-0603,WH-009,421,89,673,122.1,25
2025-11-16,PRD-0603,WH-002,468,99,742,122.1,33
2025-11-16,PRD-0603,WH-008,403,82,615,122.1,32
2025-11-16,PRD-0610,WH-010,334,68,513,237.12,9
2025-11-16,PRD-0610,WH-009,351,67,504,237.12,23
2025-11-16,PRD-0610,WH-006,285,48,360,237.12,7
2025-11-16,PRD-0610,WH-001,502,92,691,237.12,30
2025-11-16,PRD-0742,WH-007,104,25,193,695.05,6
2025-11-16,PRD-0742,WH-011,373,67,508,695.05,13
2025-11-16,PRD-0742,WH-012,213,50,375,695.05,7
2025-11-16,PRD-0742,WH-005,413,76,576,695.05,12
2025-11-16,PRD-0213,WH-007,342,59,447,982.8,13
2025-11-16,PRD-0213,WH-011,88,22,169,982.8,2
2025-11-16,PRD-0213,WH-009,78,8,61,982.8,1
2025-11-16,PRD-0213,WH-005,480,86,648,982.8,24
2025-11-16,PRD-0368,WH-005,265,62,466,6012.9,11
2025-11-16,PRD-0368,WH-010,143,32,240,6012.9,7
2025-11-16,PRD-0368,WH-009,91,11,84,6012.9,3
2025-11-16,PRD-0368,WH-007,440,84,633,6012.9,14
2025-11-16,PRD-0111,WH-008,244,41,312,291.59,4
2025-11-16,PRD-0111,WH-010,265,61,459,291.59,24
2025-11-16,PRD-0111,WH-006,49,15,118,291.59,3
2025-11-16,PRD-0111,WH-003,416,88,664,291.59,9
2025-11-16,PRD-0381,WH-005,236,42,316,8675.7,4
2025-11-16,PRD-0381,WH-007,395,76,571,8675.7,11
2025-11-16,PRD-0381,WH-003,272,56,420,8675.7,13
2025-11-16,PRD-0381,WH-004,319,58,441,8675.7,9
2025-11-16,PRD-0695,WH-005,284,55,415,366.01,21
2025-11-16,PRD-0695,WH-003,362,76,576,366.01,23
2025-11-16,PRD-0695,WH-002,310,63,474,366.01,15
2025-11-16,PRD-0695,WH-011,353,68,513,366.01,9
2025-11-16,PRD-0229,WH-001,78,25,192,973.63,3
2025-11-16,PRD-0229,WH-010,161,25,190,973.63,9
2025-11-16,PRD-0229,WH-011,172,27,204,973.63,4
2025-11-16,PRD-0229,WH-004,63,7,55,973.63,2
2025-11-16,PRD-0052,WH-008,43,18,139,117.65,3
2025-11-16,PRD-0052,WH-004,297,69,519,117.65,17
2025-11-16,PRD-0052,WH-009,349,77,583,117.65,18
2025-11-16,PRD-0052,WH-012,211,43,325,117.65,4
2025-11-16,PRD-0555,WH-004,406,87,654,74.08,21
2025-11-16,PRD-0555,WH-003,470,88,663,74.08,31
2025-11-16,PRD-0555,WH-001,140,29,222,74.08,10
2025-11-16,PRD-0555,WH-005,73,19,145,74.08,4
2025-11-16,PRD-0395,WH-004,299,66,496,8180.31,22
2025-11-16,PRD-0395,WH-009,406,84,633,8180.31,16
2025-11-16,PRD-0395,WH-001,385,75,565,8180.31,21
2025-11-16,PRD-0395,WH-007,363,78,589,8180.31,9
2025-11-16,PRD-0369,WH-008,500,91,688,5416.48,21
2025-11-16,PRD-0369,WH-007,398,72,546,5416.48,24
2025-11-16,PRD-0369,WH-012,280,59,442,5416.48,20
2025-11-16,PRD-0369,WH-004,122,14,111,5416.48,2
2025-11-16,PRD-0582,WH-010,316,64,486,286.54,20
2025-11-16,PRD-0582,WH-008,59,16,126,286.54,4
2025-11-16,PRD-0582,WH-012,465,97,730,286.54,31
2025-11-16,PRD-0582,WH-005,261,56,426,286.54,17
2025-11-16,PRD-0422,WH-005,353,74,559,5486.93,29
2025-11-16,PRD-0422,WH-008,318,59,444,5486.93,17
2025-11-16,PRD-0422,WH-007,436,77,582,5486.93,29
2025-11-16,PRD-0422,WH-006,412,73,550,5486.93,12
2025-11-16,PRD-0581,WH-009,458,98,738,115.4,26
2025-11-16,PRD-0581,WH-003,151,23,172,115.4,6
2025-11-16,PRD-0581,WH-007,195,30,231,115.4,8
2025-11-16,PRD-0581,WH-011,514,95,718,115.4,33
2025-11-16,PRD-0297,WH-005,165,30,226,2005.75,9
2025-11-16,PRD-0297,WH-010,252,46,346,2005.75,11
2025-11-16,PRD-0297,WH-011,395,73,552,2005.75,26
2025-11-16,PRD-0297,WH-008,398,82,616,2005.75,10
2025-11-16,PRD-0334,WH-006,372,79,597,4194.94,13
2025-11-16,PRD-0334,WH-004,171,41,313,4194.94,7
2025-11-16,PRD-0334,WH-008,288,53,399,4194.94,13
2025-11-16,PRD-0334,WH-007,403,72,543,4194.94,8
2025-11-16,PRD-0015,WH-002,63,17,133,228.92,6
2025-11-16,PRD-0015,WH-004,197,38,288,228.92,6
2025-11-16,PRD-0015,WH-012,530,97,729,228.92,31
2025-11-16,PRD-0015,WH-001,65,7,55,228.92,1
2025-11-16,PRD-0482,WH-005,384,78,585,113.72,26
2025-11-16,PRD-0482,WH-006,48,5,39,113.72,1
2025-11-16,PRD-0482,WH-010,487,98,739,113.72,19
2025-11-16,PRD-0482,WH-007,481,98,738,113.72,24
2025-11-16,PRD-0401,WH-001,222,35,262,6731.13,13
2025-11-16,PRD-0401,WH-010,111,20,151,6731.13,4
2025-11-16,PRD-0401,WH-004,406,86,646,6731.13,21
2025-11-16,PRD-0401,WH-012,150,20,150,6731.13,6
2025-11-16,PRD-0147,WH-008,104,10,81,244.26,1
2025-11-16,PRD-0147,WH-009,295,58,435,244.26,15
2025-11-16,PRD-0147,WH-003,327,67,505,244.26,15
2025-11-16,PRD-0147,WH-010,90,25,189,244.26,6
2025-11-16,PRD-0494,WH-002,198,44,330,124.58,8
2025-11-16,PRD-0494,WH-006,111,19,144,124.58,5
2025-11-16,PRD-0494,WH-001,48,19,144,124.58,2
2025-11-16,PRD-0494,WH-012,218,42,316,124.58,10
2025-11-16,PRD-0282,WH-003,110,13,100,1150.21,2
2025-11-16,PRD-0282,WH-012,377,82,619,1150.21,13
2025-11-16,PRD-0282,WH-002,402,76,573,1150.21,19
2025-11-16,PRD-0282,WH-004,296,54,409,1150.21,12
2025-11-16,PRD-0776,WH-002,144,34,256,848.96,10
2025-11-16,PRD-0776,WH-003,110,30,228,848.96,6
2025-11-16,PRD-0776,WH-001,458,98,739,848.96,34
2025-11-16,PRD-0776,WH-012,281,54,409,848.96,17
2025-11-16,PRD-0152,WH-003,417,93,700,197.95,14
2025-11-16,PRD-0152,WH-004,469,97,727,197.95,16
2025-11-16,PRD-0152,WH-001,255,42,319,197.95,5
2025-11-16,PRD-0152,WH-011,358,71,538,197.95,16
2025-11-16,PRD-0440,WH-002,72,13,103,14.23,1
2025-11-16,PRD-0440,WH-011,245,45,342,14.23,5
2025-11-16,PRD-0440,WH-007,193,29,220,14.23,7
2025-11-16,PRD-0440,WH-012,149,23,175,14.23,3
2025-11-16,PRD-0796,WH-003,431,93,697,884.22,35
2025-11-16,PRD-0796,WH-008,12,12,93,884.22,4
2025-11-16,PRD-0796,WH-005,0,6,48,884.22,1
2025-11-16,PRD-0796,WH-006,301,50,381,884.22,13
2025-11-16,PRD-0739,WH-001,436,91,682,557.07,27
2025-11-16,PRD-0739,WH-004,458,100,750,557.07,24
2025-11-16,PRD-0739,WH-011,164,26,199,557.07,5
2025-11-16,PRD-0739,WH-009,183,29,217,557.07,3
2025-11-16,PRD-0157,WH-008,454,82,618,203.97,10
2025-11-16,PRD-0157,WH-002,377,65,492,203.97,21
2025-11-16,PRD-0157,WH-006,176,41,313,203.97,12
2025-11-16,PRD-0157,WH-012,106,14,109,203.97,4
2025-11-16,PRD-0226,WH-001,249,59,444,2672.95,18
2025-11-16,PRD-0226,WH-009,401,83,622,2672.95,14
2025-11-16,PRD-0226,WH-007,236,44,331,2672.95,9
2025-11-16,PRD-0226,WH-008,447,86,649,2672.95,12
2025-11-16,PRD-0268,WH-008,422,79,592,1270.33,15
2025-11-16,PRD-0268,WH-002,78,21,163,1270.33,6
2025-11-16,PRD-0268,WH-007,79,21,162,1270.33,2
2025-11-16,PRD-0268,WH-006,459,96,721,1270.33,10
2025-11-16,PRD-0331,WH-001,269,46,346,6894.22,10
2025-11-16,PRD-0331,WH-003,137,29,219,6894.22,3
2025-11-16,PRD-0331,WH-012,489,100,750,6894.22,33
2025-11-16,PRD-0331,WH-008,401,90,675,6894.22,28
2025-11-16,PRD-0451,WH-009,74,22,171,46.35,5
2025-11-16,PRD-0451,WH-008,467,89,672,46.35,27
2025-11-16,PRD-0451,WH-004,315,66,501,46.35,18
2025-11-16,PRD-0451,WH-011,131,25,192,46.35,9
2025-11-16,PRD-0051,WH-012,13,11,82,215.96,3
2025-11-16,PRD-0051,WH-001,283,59,444,215.96,6
2025-11-16,PRD-0051,WH-008,126,20,151,215.96,6
2025-11-16,PRD-0051,WH-010,398,79,594,215.96,16
2025-11-16,PRD-0335,WH-001,98,18,136,7412.55,4
2025-11-16,PRD-0335,WH-004,110,13,97,7412.55,3
2025-11-16,PRD-0335,WH-010,491,95,718,7412.55,13
2025-11-16,PRD-0335,WH-005,270,49,367,7412.55,18
2025-11-16,PRD-0068,WH-002,210,47,357,167.65,7
2025-11-16,PRD-0068,WH-003,385,86,646,167.65,34
2025-11-16,PRD-0068,WH-005,386,67,508,167.65,20
2025-11-16,PRD-0068,WH-004,157,22,169,167.65,3
2025-11-16,PRD-0011,WH-009,168,28,210,130.54,6
2025-11-16,PRD-0011,WH-002,176,25,190,130.54,4
2025-11-16,PRD-0011,WH-006,397,79,594,130.54,9
2025-11-16,PRD-0011,WH-003,249,49,370,130.54,7
2025-11-16,PRD-0726,WH-006,178,36,271,990.89,8
2025-11-16,PRD-0726,WH-002,359,62,465,990.89,9
2025-11-16,PRD-0726,WH-009,78,15,117,990.89,3
2025-11-16,PRD-0726,WH-005,309,68,510,990.89,23
2025-11-16,PRD-0708,WH-008,78,18,136,910.41,5
2025-11-16,PRD-0708,WH-009,126,19,147,910.41,2
2025-11-16,PRD-0708,WH-004,508,91,687,910.41,22
2025-11-16,PRD-0708,WH-011,241,38,288,910.41,6
2025-11-16,PRD-0173,WH-007,480,96,726,147.09,25
2025-11-16,PRD-0173,WH-001,213,36,271,147.09,10
2025-11-16,PRD-0173,WH-009,175,43,325,147.09,9
2025-11-16,PRD-0173,WH-005,410,81,612,147.09,26
2025-11-16,PRD-0244,WH-005,166,25,187,2144.47,9
2025-11-16,PRD-0244,WH-006,106,29,222,2144.47,9
2025-11-16,PRD-0244,WH-010,0,7,55,2144.47,2
2025-11-16,PRD-0244,WH-012,424,88,666,2144.47,31
2025-11-16,PRD-0072,WH-012,310,61,462,325.26,21
2025-11-16,PRD-0072,WH-010,433,79,592,325.26,31
2025-11-16,PRD-0072,WH-008,308,70,526,325.26,17
2025-11-16,PRD-0072,WH-009,261,50,376,325.26,13
2025-11-16,PRD-0135,WH-009,313,63,475,134.12,14
2025-11-16,PRD-0135,WH-010,291,53,402,134.12,18
2025-11-16,PRD-0135,WH-006,460,94,709,134.12,17
2025-11-16,PRD-0135,WH-008,72,16,123,134.12,3
2025-11-16,PRD-0638,WH-008,152,39,292,472.06,5
2025-11-16,PRD-0638,WH-011,261,43,328,472.06,12
2025-11-16,PRD-0638,WH-007,369,77,582,472.06,9
2025-11-16,PRD-0638,WH-002,319,70,528,472.06,17
2025-11-16,PRD-0765,WH-007,65,8,60,895.19,1
2025-11-16,PRD-0765,WH-001,266,50,375,895.19,5
2025-11-16,PRD-0765,WH-009,383,76,576,895.19,22
2025-11-16,PRD-0765,WH-005,255,43,328,895.19,11
2025-11-16,PRD-0104,WH-006,348,76,570,145.94,18
2025-11-16,PRD-0104,WH-001,313,53,403,145.94,10
2025-11-16,PRD-0104,WH-010,39,4,34,145.94,1
2025-11-16,PRD-0104,WH-004,193,36,274,145.94,14
2025-11-16,PRD-0094,WH-007,419,84,631,253.31,28
2025-11-16,PRD-0094,WH-008,264,54,405,253.31,18
2025-11-16,PRD-0094,WH-006,146,33,247,253.31,6
2025-11-16,PRD-0094,WH-001,157,36,273,253.31,11
2025-11-16,PRD-0078,WH-009,138,26,195,323.62,9
2025-11-16,PRD-0078,WH-010,123,28,214,323.62,10
2025-11-16,PRD-0078,WH-004,316,63,478,323.62,20
2025-11-16,PRD-0078,WH-007,52,14,105,323.62,4
2025-11-16,PRD-0399,WH-001,299,51,385,1775.6,17
2025-11-16,PRD-0399,WH-007,216,40,306,1775.6,9
2025-11-16,PRD-0399,WH-008,366,68,516,1775.6,26
2025-11-16,PRD-0399,WH-011,143,23,177,1775.6,4
2025-11-16,PRD-0516,WH-004,318,54,409,14.27,7
2025-11-16,PRD-0516,WH-011,199,49,369,14.27,5
2025-11-16,PRD-0516,WH-009,144,32,243,14.27,8
2025-11-16,PRD-0516,WH-007,387,71,538,14.27,25
2025-11-16,PRD-0019,WH-006,234,55,417,164.63,12
2025-11-16,PRD-0019,WH-001,375,84,631,164.63,19
2025-11-16,PRD-0019,WH-004,261,45,342,164.63,10
2025-11-16,PRD-0019,WH-002,410,88,666,164.63,10
2025-11-16,PRD-0786,WH-012,123,21,159,1245.03,3
2025-11-16,PRD-0786,WH-005,311,54,406,1245.03,12
2025-11-16,PRD-0786,WH-001,423,75,564,1245.03,15
2025-11-16,PRD-0786,WH-011,361,72,541,1245.03,23
2025-11-16,PRD-0673,WH-007,145,36,274,441.76,4
2025-11-16,PRD-0673,WH-009,375,65,489,441.76,22
