CapteurID,Timestamp,Consommation_kWh,Tension_V,Frequence_Hz,FacteurPuissance,Temperature_C,Qualite_Signal
CAP_0064,2025-01-01 15:00:00,287.59,226.98,50.15,0.88,15.8,Bon
CAP_0064,2025-01-01 16:00:00,71.89,237.88,50.11,0.86,20.1,Bon
CAP_0064,2025-01-01 17:00:00,265.19,226.15,50.16,0.88,26.9,Moyen
CAP_0064,2025-01-01 18:00:00,293.63,234.62,50.18,0.98,27.3,Faible
CAP_0064,2025-01-01 19:00:00,125.34,228.46,50.02,0.89,17.5,Bon
CAP_0064,2025-01-01 20:00:00,222.89,225.64,49.96,0.94,26.1,Faible
CAP_0064,2025-01-01 21:00:00,126.63,222.33,49.8,0.94,27.8,Faible
CAP_0064,2025-01-01 22:00:00,254.49,223.22,50.13,0.89,19.8,Moyen
CAP_0064,2025-01-01 23:00:00,112.32,220.08,50.13,0.95,30.2,Moyen
CAP_0064,2025-01-02 00:00:00,82.36,223.62,49.92,0.91,32.5,Excellent
CAP_0064,2025-01-02 01:00:00,54.58,230.7,50.17,0.89,17.7,Faible
CAP_0064,2025-01-02 02:00:00,135.61,233.81,50.1,0.85,15.4,Excellent
CAP_0064,2025-01-02 03:00:00,355.29,230.73,50.14,0.91,31.6,Moyen
CAP_0064,2025-01-02 04:00:00,272.31,230.78,50.13,0.86,21.5,Bon
CAP_0064,2025-01-02 05:00:00,219.03,231.22,50.06,0.87,20.6,Moyen
CAP_0064,2025-01-02 06:00:00,164.68,226.21,50.1,0.9,21.4,Excellent
CAP_0064,2025-01-02 07:00:00,199.73,226.45,49.86,0.89,24.5,Excellent
CAP_0064,2025-01-02 08:00:00,107.79,222.27,49.82,0.91,22.8,Faible
CAP_0064,2025-01-02 09:00:00,61.58,227.62,49.82,0.9,20.1,Bon
CAP_0064,2025-01-02 10:00:00,80.9,228.77,50.06,0.87,15.0,Moyen
CAP_0064,2025-01-02 11:00:00,97.64,237.59,50.01,0.95,15.6,Faible
CAP_0064,2025-01-02 12:00:00,209.9,239.72,50.0,0.92,20.6,Bon
CAP_0064,2025-01-02 13:00:00,264.62,228.91,50.0,0.87,28.5,Bon
CAP_0064,2025-01-02 14:00:00,261.45,236.48,50.04,0.92,32.8,Moyen
CAP_0064,2025-01-02 15:00:00,70.11,229.65,50.04,0.85,21.6,Faible
CAP_0064,2025-01-02 16:00:00,126.1,228.67,49.87,0.87,21.0,Excellent
CAP_0064,2025-01-02 17:00:00,142.68,232.19,50.08,0.89,33.7,Bon
CAP_0064,2025-01-02 18:00:00,138.87,231.79,49.83,0.94,34.6,Faible
CAP_0064,2025-01-02 19:00:00,194.51,235.92,49.93,0.96,26.1,Faible
CAP_0064,2025-01-02 20:00:00,232.14,231.93,50.12,0.9,33.5,Moyen
CAP_0064,2025-01-02 21:00:00,106.82,225.92,49.85,0.88,30.6,Faible
CAP_0064,2025-01-02 22:00:00,63.98,187.54,50.09,0.89,19.0,Faible
CAP_0064,2025-01-02 23:00:00,278.49,221.35,49.86,0.95,21.8,Excellent
CAP_0064,2025-01-03 00:00:00,175.25,237.05,50.09,0.96,23.7,Moyen
CAP_0064,2025-01-03 01:00:00,129.49,220.83,50.12,0.94,28.8,Excellent
CAP_0064,2025-01-03 02:00:00,567.68,238.39,50.19,0.93,16.3,Bon
CAP_0064,2025-01-03 03:00:00,81.0,238.53,49.93,0.97,24.1,Excellent
CAP_0064,2025-01-03 04:00:00,206.81,222.35,50.06,0.95,31.7,Excellent
CAP_0064,2025-01-03 05:00:00,252.31,228.78,50.16,0.85,21.8,Bon
CAP_0064,2025-01-03 06:00:00,250.44,228.88,49.89,0.91,25.3,Excellent
CAP_0064,2025-01-03 07:00:00,119.86,228.67,50.04,0.85,30.2,Excellent
CAP_0064,2025-01-03 08:00:00,107.26,230.26,50.05,0.85,31.0,Bon
CAP_0064,2025-01-03 09:00:00,111.68,232.03,50.14,0.93,16.4,Excellent
CAP_0064,2025-01-03 10:00:00,316.94,225.17,49.85,0.9,15.1,Bon
CAP_0064,2025-01-03 11:00:00,203.91,235.96,50.17,0.95,25.6,Faible
CAP_0064,2025-01-03 12:00:00,420.26,225.45,50.04,0.98,31.9,Excellent
CAP_0064,2025-01-03 13:00:00,159.32,227.03,50.07,0.95,34.7,Faible
CAP_0064,2025-01-03 14:00:00,68.67,229.98,50.2,0.9,32.5,Moyen
CAP_0064,2025-01-03 15:00:00,194.43,224.03,49.83,0.94,25.6,Excellent
CAP_0064,2025-01-03 16:00:00,227.82,222.15,49.88,0.91,23.5,Excellent
CAP_0064,2025-01-03 17:00:00,158.81,226.93,49.96,0.9,29.2,Excellent
CAP_0064,2025-01-03 18:00:00,157.96,223.05,49.93,0.92,19.3,Moyen
CAP_0064,2025-01-03 19:00:00,61.59,231.35,49.9,0.93,24.1,Bon
CAP_0064,2025-01-03 20:00:00,285.02,235.1,49.89,0.97,24.1,Bon
CAP_0064,2025-01-03 21:00:00,151.48,235.16,50.1,0.97,15.4,Bon
CAP_0064,2025-01-03 22:00:00,126.23,228.26,50.1,0.91,24.1,Moyen
CAP_0064,2025-01-03 23:00:00,119.85,224.75,50.01,0.89,34.0,Bon
CAP_0065,2025-01-01 00:00:00,289.04,226.37,49.86,0.95,24.5,Bon
CAP_0065,2025-01-01 01:00:00,204.35,229.03,50.01,0.9,22.9,Bon
CAP_0065,2025-01-01 02:00:00,77.89,221.96,49.9,0.9,33.2,Moyen
CAP_0065,2025-01-01 03:00:00,78.26,229.98,50.07,0.85,25.1,Bon
CAP_0065,2025-01-01 04:00:00,248.5,221.27,49.85,0.96,19.1,Moyen
CAP_0065,2025-01-01 05:00:00,212.0,230.47,50.08,0.94,29.8,Excellent
CAP_0065,2025-01-01 06:00:00,62.49,220.57,50.14,0.92,29.8,Excellent
CAP_0065,2025-01-01 07:00:00,198.67,239.86,49.82,0.92,27.7,Moyen
CAP_0065,2025-01-01 08:00:00,186.09,223.74,49.86,0.96,32.6,Bon
CAP_0065,2025-01-01 09:00:00,76.84,223.99,50.08,0.87,28.0,Moyen
CAP_0065,2025-01-01 10:00:00,207.05,235.64,49.93,0.89,32.0,Moyen
CAP_0065,2025-01-01 11:00:00,163.93,229.17,49.89,0.88,29.6,Faible
CAP_0065,2025-01-01 12:00:00,217.53,221.71,49.86,0.89,33.5,Bon
CAP_0065,2025-01-01 13:00:00,100.16,224.96,50.09,0.86,20.7,Moyen
CAP_0065,2025-01-01 14:00:00,54.61,224.26,49.92,0.95,17.3,Bon
CAP_0065,2025-01-01 15:00:00,78.31,235.68,50.15,0.89,16.2,Bon
CAP_0065,2025-01-01 16:00:00,171.53,237.48,50.03,0.93,32.5,Faible
CAP_0065,2025-01-01 17:00:00,227.11,237.01,50.18,0.89,20.4,Moyen
CAP_0065,2025-01-01 18:00:00,205.89,227.58,49.83,0.93,19.4,Excellent
CAP_0065,2025-01-01 19:00:00,97.71,231.75,50.09,0.87,20.0,Excellent
CAP_0065,2025-01-01 20:00:00,198.93,223.6,49.84,0.85,20.8,Bon
CAP_0065,2025-01-01 21:00:00,187.09,225.51,49.81,0.88,26.8,Faible
CAP_0065,2025-01-01 22:00:00,138.07,227.3,49.88,0.86,26.6,Faible
CAP_0065,2025-01-01 23:00:00,169.44,237.09,50.15,0.87,22.2,Moyen
CAP_0065,2025-01-02 00:00:00,208.13,227.51,50.16,0.87,34.2,Faible
CAP_0065,2025-01-02 01:00:00,153.79,238.07,50.11,0.86,16.2,Excellent
CAP_0065,2025-01-02 02:00:00,204.24,229.28,49.87,0.98,20.0,Excellent
CAP_0065,2025-01-02 03:00:00,203.25,238.91,50.07,0.94,34.8,Bon
CAP_0065,2025-01-02 04:00:00,201.42,237.73,50.13,0.88,30.1,Bon
CAP_0065,2025-01-02 05:00:00,269.73,226.89,50.13,0.9,26.3,Moyen
CAP_0065,2025-01-02 06:00:00,198.74,232.5,49.94,0.93,27.6,Moyen
CAP_0065,2025-01-02 07:00:00,70.57,223.22,49.97,0.93,29.1,Moyen
CAP_0065,2025-01-02 08:00:00,241.12,226.0,50.15,0.88,21.2,Bon
CAP_0065,2025-01-02 09:00:00,102.06,228.09,49.89,0.95,25.3,Excellent
CAP_0065,2025-01-02 10:00:00,263.88,223.65,50.11,0.97,15.5,Bon
CAP_0065,2025-01-02 11:00:00,99.25,239.36,49.82,0.91,16.8,Excellent
CAP_0065,2025-01-02 12:00:00,86.15,234.77,49.98,0.94,33.6,Moyen
CAP_0065,2025-01-02 13:00:00,60.78,235.21,49.94,0.87,27.9,Bon
CAP_0065,2025-01-02 14:00:00,250.65,199.49,50.04,0.92,17.3,Excellent
CAP_0065,2025-01-02 15:00:00,231.67,220.1,50.09,0.96,27.1,Faible
CAP_0065,2025-01-02 16:00:00,297.92,220.84,49.87,0.91,20.2,Moyen
CAP_0065,2025-01-02 17:00:00,268.88,237.82,50.15,0.92,16.5,Moyen
CAP_0065,2025-01-02 18:00:00,144.89,228.91,50.05,0.89,20.7,Excellent
CAP_0065,2025-01-02 19:00:00,239.43,223.83,50.1,0.91,29.9,Bon
CAP_0065,2025-01-02 20:00:00,78.86,229.44,50.09,0.87,23.8,Moyen
CAP_0065,2025-01-02 21:00:00,234.09,232.18,50.06,0.95,21.1,Excellent
CAP_0065,2025-01-02 22:00:00,164.72,238.12,50.2,0.97,27.0,Bon
CAP_0065,2025-01-02 23:00:00,171.2,231.83,49.96,0.98,15.8,Faible
CAP_0065,2025-01-03 00:00:00,229.79,222.01,50.2,0.97,33.5,Excellent
CAP_0065,2025-01-03 01:00:00,141.18,238.33,50.17,0.9,34.4,Moyen
CAP_0065,2025-01-03 02:00:00,126.44,234.76,49.87,0.89,26.9,Excellent
CAP_0065,2025-01-03 03:00:00,132.8,235.3,49.91,0.88,30.5,Bon
CAP_0065,2025-01-03 04:00:00,153.06,235.31,49.98,0.96,32.4,Bon
CAP_0065,2025-01-03 05:00:00,226.86,235.67,50.08,0.9,24.2,Faible
CAP_0065,2025-01-03 06:00:00,67.3,222.49,50.08,0.87,26.9,Bon
CAP_0065,2025-01-03 07:00:00,91.66,226.12,50.14,0.88,15.2,Moyen
CAP_0065,2025-01-03 08:00:00,190.85,221.06,50.0,0.94,18.7,Bon
CAP_0065,2025-01-03 09:00:00,85.15,230.19,49.84,0.89,29.3,Faible
CAP_0065,2025-01-03 10:00:00,153.8,236.7,49.96,0.9,28.1,Excellent
CAP_0065,2025-01-03 11:00:00,162.29,222.31,50.03,0.87,16.1,Bon
CAP_0065,2025-01-03 12:00:00,50.66,236.33,50.01,0.9,17.8,Faible
CAP_0065,2025-01-03 13:00:00,118.03,239.81,50.18,0.98,29.8,Excellent
CAP_0065,2025-01-03 14:00:00,292.04,234.42,50.12,0.95,22.1,Bon
CAP_0065,2025-01-03 15:00:00,179.76,221.32,50.2,0.9,24.6,Faible
CAP_0065,2025-01-03 16:00:00,276.93,225.23,50.04,0.97,31.1,Moyen
CAP_0065,2025-01-03 17:00:00,175.05,235.42,49.94,0.88,18.9,Excellent
CAP_0065,2025-01-03 18:00:00,167.63,233.61,49.98,0.95,30.5,Moyen
CAP_0065,2025-01-03 19:00:00,114.44,231.73,49.87,0.97,31.8,Moyen
CAP_0065,2025-01-03 20:00:00,242.89,225.62,50.15,0.95,33.2,Moyen
CAP_0065,2025-01-03 21:00:00,257.25,228.76,49.82,0.92,28.3,Bon
CAP_0065,2025-01-03 22:00:00,271.13,239.34,50.17,0.89,29.6,Excellent
CAP_0065,2025-01-03 23:00:00,56.6,175.02,49.94,0.9,19.0,Moyen
CAP_0066,2025-01-01 00:00:00,188.23,225.96,50.1,0.91,33.9,Bon
CAP_0066,2025-01-01 01:00:00,270.12,221.1,50.01,0.95,32.1,Faible
CAP_0066,2025-01-01 02:00:00,127.14,235.45,50.16,0.86,18.2,Faible
CAP_0066,2025-01-01 03:00:00,124.18,238.14,50.1,0.88,29.3,Faible
CAP_0066,2025-01-01 04:00:00,267.55,226.47,49.95,0.92,27.9,Excellent
CAP_0066,2025-01-01 05:00:00,70.83,236.27,49.88,0.87,21.4,Excellent
CAP_0066,2025-01-01 06:00:00,74.16,237.65,49.84,0.86,30.7,Bon
CAP_0066,2025-01-01 07:00:00,128.76,231.77,50.13,0.92,25.2,Moyen
CAP_0066,2025-01-01 08:00:00,81.28,238.46,50.07,0.94,27.8,Excellent
CAP_0066,2025-01-01 09:00:00,102.99,222.01,49.93,0.92,27.8,Faible
CAP_0066,2025-01-01 10:00:00,129.45,233.48,50.08,0.92,33.3,Faible
CAP_0066,2025-01-01 11:00:00,87.05,226.33,49.95,0.85,17.9,Bon
CAP_0066,2025-01-01 12:00:00,186.68,225.34,50.18,0.98,19.1,Moyen
CAP_0066,2025-01-01 13:00:00,71.48,238.48,50.12,0.91,15.3,Moyen
CAP_0066,2025-01-01 14:00:00,128.34,229.74,49.8,0.92,27.8,Moyen
CAP_0066,2025-01-01 15:00:00,259.89,230.64,50.03,0.96,28.3,Moyen
CAP_0066,2025-01-01 16:00:00,69.92,232.34,50.02,0.96,29.9,Bon
CAP_0066,2025-01-01 17:00:00,186.08,237.68,49.85,0.91,29.2,Moyen
CAP_0066,2025-01-01 18:00:00,55.01,225.62,49.89,0.92,19.8,Faible
CAP_0066,2025-01-01 19:00:00,249.25,224.16,49.9,0.93,21.1,Faible
CAP_0066,2025-01-01 20:00:00,135.3,228.74,49.82,0.94,28.5,Excellent
CAP_0066,2025-01-01 21:00:00,298.48,234.27,50.04,0.9,15.3,Moyen
CAP_0066,2025-01-01 22:00:00,213.05,232.55,50.13,0.94,21.2,Moyen
CAP_0066,2025-01-01 23:00:00,497.14,227.99,49.99,0.98,29.1,Excellent
CAP_0066,2025-01-02 00:00:00,576.6,220.03,50.16,0.86,25.1,Bon
CAP_0066,2025-01-02 01:00:00,299.97,230.1,50.2,0.92,31.8,Excellent
CAP_0066,2025-01-02 02:00:00,288.89,226.6,49.85,0.95,33.0,Faible
CAP_0066,2025-01-02 03:00:00,283.46,232.56,49.86,0.98,32.7,Moyen
CAP_0066,2025-01-02 04:00:00,171.54,220.48,49.91,0.89,34.2,Excellent
CAP_0066,2025-01-02 05:00:00,110.29,228.53,49.95,0.86,33.5,Excellent
CAP_0066,2025-01-02 06:00:00,119.52,236.05,50.01,0.9,19.4,Moyen
CAP_0066,2025-01-02 07:00:00,277.93,231.67,50.11,0.88,34.7,Moyen
CAP_0066,2025-01-02 08:00:00,163.13,227.8,50.1,0.91,26.5,Excellent
CAP_0066,2025-01-02 09:00:00,290.08,232.77,49.98,0.88,20.4,Excellent
CAP_0066,2025-01-02 10:00:00,123.71,236.5,49.89,0.89,28.7,Excellent
CAP_0066,2025-01-02 11:00:00,170.84,231.83,50.12,0.91,16.7,Bon
CAP_0066,2025-01-02 12:00:00,229.98,238.38,49.87,0.86,23.4,Faible
CAP_0066,2025-01-02 13:00:00,230.65,187.94,49.92,0.89,32.1,Bon
CAP_0066,2025-01-02 14:00:00,214.23,225.09,50.17,0.89,34.9,Bon
CAP_0066,2025-01-02 15:00:00,162.12,234.76,50.09,0.87,22.0,Bon
CAP_0066,2025-01-02 16:00:00,256.57,226.66,50.11,0.96,27.8,Moyen
CAP_0066,2025-01-02 17:00:00,253.58,227.82,50.06,0.9,32.9,Bon
CAP_0066,2025-01-02 18:00:00,424.86,232.73,50.16,0.93,16.7,Faible
CAP_0066,2025-01-02 19:00:00,170.28,238.43,50.01,0.89,24.7,Faible
CAP_0066,2025-01-02 20:00:00,241.88,222.08,50.08,0.91,17.0,Moyen
CAP_0066,2025-01-02 21:00:00,612.6,230.96,50.05,0.96,23.7,Faible
CAP_0066,2025-01-02 22:00:00,262.0,221.83,49.95,0.86,19.7,Bon
CAP_0066,2025-01-02 23:00:00,101.14,227.82,49.81,0.87,21.6,Faible
CAP_0066,2025-01-03 00:00:00,212.37,231.43,49.84,0.91,15.3,Excellent
CAP_0066,2025-01-03 01:00:00,202.35,233.66,50.02,0.96,28.1,Moyen
CAP_0066,2025-01-03 02:00:00,124.26,226.3,50.16,0.94,22.6,Faible
CAP_0066,2025-01-03 03:00:00,470.77,237.75,49.95,0.96,19.9,Moyen
CAP_0066,2025-01-03 04:00:00,140.4,224.39,49.95,0.86,26.1,Bon
CAP_0066,2025-01-03 05:00:00,273.72,228.7,50.09,0.95,21.2,Faible
CAP_0066,2025-01-03 06:00:00,133.54,230.86,49.99,0.97,21.4,Faible
CAP_0066,2025-01-03 07:00:00,88.23,221.16,49.84,0.89,15.7,Faible
CAP_0066,2025-01-03 08:00:00,128.71,223.83,50.2,0.96,20.7,Bon
CAP_0066,2025-01-03 09:00:00,294.1,237.08,49.92,0.92,29.9,Excellent
CAP_0066,2025-01-03 10:00:00,195.78,228.61,49.97,0.97,34.4,Moyen
CAP_0066,2025-01-03 11:00:00,55.29,233.85,50.06,0.92,19.7,Excellent
CAP_0066,2025-01-03 12:00:00,209.57,220.51,50.01,0.98,31.3,Bon
CAP_0066,2025-01-03 13:00:00,251.24,226.03,49.88,0.93,23.4,Bon
CAP_0066,2025-01-03 14:00:00,238.47,232.81,49.97,0.95,17.4,Faible
CAP_0066,2025-01-03 15:00:00,236.34,233.58,49.98,0.98,22.0,Faible
CAP_0066,2025-01-03 16:00:00,278.29,221.16,50.08,0.95,15.3,Bon
CAP_0066,2025-01-03 17:00:00,74.62,222.14,50.04,0.89,21.2,Moyen
CAP_0066,2025-01-03 18:00:00,275.71,176.77,50.12,0.89,32.4,Bon
CAP_0066,2025-01-03 19:00:00,261.78,225.06,49.81,0.97,28.1,Moyen
CAP_0066,2025-01-03 20:00:00,56.92,221.98,50.17,0.93,25.8,Faible
CAP_0066,2025-01-03 21:00:00,273.38,226.56,50.19,0.95,32.6,Faible
CAP_0066,2025-01-03 22:00:00,320.41,236.64,50.03,0.92,18.3,Moyen
CAP_0066,2025-01-03 23:00:00,203.71,183.8,50.17,0.97,28.1,Excellent
CAP_0067,2025-01-01 00:00:00,118.56,227.75,50.0,0.86,20.3,Bon
CAP_0067,2025-01-01 01:00:00,124.96,224.59,49.82,0.97,17.9,Faible
CAP_0067,2025-01-01 02:00:00,199.14,222.32,49.85,0.93,33.5,Faible
CAP_0067,2025-01-01 03:00:00,112.5,169.25,49.97,0.93,17.8,Faible
CAP_0067,2025-01-01 04:00:00,167.06,166.13,49.88,0.95,24.6,Bon
CAP_0067,2025-01-01 05:00:00,207.23,228.99,50.14,0.88,30.9,Moyen
CAP_0067,2025-01-01 06:00:00,54.47,228.24,50.19,0.89,18.2,Bon
CAP_0067,2025-01-01 07:00:00,218.8,157.84,49.86,0.94,21.7,Bon
CAP_0067,2025-01-01 08:00:00,128.69,213.47,49.95,0.93,28.2,Moyen
CAP_0067,2025-01-01 09:00:00,228.3,223.84,50.16,0.91,28.5,Bon
CAP_0067,2025-01-01 10:00:00,181.56,227.75,49.89,0.85,28.0,Excellent
CAP_0067,2025-01-01 11:00:00,295.1,237.97,49.81,0.87,18.2,Faible
CAP_0067,2025-01-01 12:00:00,142.52,230.45,50.1,0.94,30.9,Moyen
CAP_0067,2025-01-01 13:00:00,116.47,227.95,50.14,0.86,29.9,Bon
CAP_0067,2025-01-01 14:00:00,263.82,237.68,49.98,0.85,31.3,Excellent
CAP_0067,2025-01-01 15:00:00,295.39,221.7,50.15,0.86,29.1,Bon
CAP_0067,2025-01-01 16:00:00,135.97,228.22,50.02,0.97,27.3,Bon
CAP_0067,2025-01-01 17:00:00,207.42,220.73,49.94,0.96,15.9,Faible
CAP_0067,2025-01-01 18:00:00,79.21,227.28,50.06,0.88,26.6,Bon
CAP_0067,2025-01-01 19:00:00,276.69,229.44,49.93,0.87,23.4,Bon
CAP_0067,2025-01-01 20:00:00,141.09,227.93,50.01,0.98,33.5,Faible
CAP_0067,2025-01-01 21:00:00,253.75,234.68,50.04,0.94,28.8,Bon
CAP_0067,2025-01-01 22:00:00,165.91,232.29,50.1,0.93,32.5,Moyen
CAP_0067,2025-01-01 23:00:00,126.15,231.79,50.0,0.98,17.7,Faible
CAP_0067,2025-01-02 00:00:00,280.99,233.92,50.03,0.92,25.7,Excellent
CAP_0067,2025-01-02 01:00:00,151.69,237.18,50.04,0.87,22.9,Bon
CAP_0067,2025-01-02 02:00:00,93.25,236.17,49.91,0.9,17.9,Moyen
CAP_0067,2025-01-02 03:00:00,212.26,221.7,50.04,0.89,34.0,Bon
CAP_0067,2025-01-02 04:00:00,79.89,224.03,50.0,0.9,32.3,Moyen
CAP_0067,2025-01-02 05:00:00,259.07,231.47,49.83,0.89,34.7,Moyen
CAP_0067,2025-01-02 06:00:00,289.45,220.78,50.07,0.97,16.6,Moyen
CAP_0067,2025-01-02 07:00:00,201.98,231.67,50.03,0.87,32.0,Excellent
CAP_0067,2025-01-02 08:00:00,146.91,221.52,50.04,0.87,19.5,Bon
CAP_0067,2025-01-02 09:00:00,207.71,238.32,50.05,0.89,19.2,Excellent
CAP_0067,2025-01-02 10:00:00,198.44,235.04,50.09,0.97,21.2,Faible
CAP_0067,2025-01-02 11:00:00,169.82,230.02,50.09,0.85,21.8,Bon
CAP_0067,2025-01-02 12:00:00,96.85,238.66,50.14,0.85,30.5,Excellent
CAP_0067,2025-01-02 13:00:00,75.92,233.37,49.91,0.97,33.0,Excellent
CAP_0067,2025-01-02 14:00:00,132.23,226.51,49.8,0.89,21.3,Moyen
CAP_0067,2025-01-02 15:00:00,246.08,220.16,50.0,0.96,24.6,Faible
CAP_0067,2025-01-02 16:00:00,177.92,228.94,50.09,0.86,34.9,Bon
CAP_0067,2025-01-02 17:00:00,151.44,234.35,50.08,0.87,25.1,Moyen
CAP_0067,2025-01-02 18:00:00,221.29,235.51,49.85,0.92,31.4,Excellent
CAP_0067,2025-01-02 19:00:00,145.6,238.69,49.86,0.86,33.1,Excellent
CAP_0067,2025-01-02 20:00:00,195.73,222.73,50.12,0.86,28.5,Faible
CAP_0067,2025-01-02 21:00:00,280.65,233.53,50.13,0.92,16.7,Bon
CAP_0067,2025-01-02 22:00:00,165.31,238.41,50.12,0.87,28.6,Faible
CAP_0067,2025-01-02 23:00:00,286.32,222.16,49.95,0.88,26.9,Moyen
CAP_0067,2025-01-03 00:00:00,176.92,233.67,49.84,0.96,25.4,Faible
CAP_0067,2025-01-03 01:00:00,274.91,231.8,50.14,0.88,32.4,Excellent
CAP_0067,2025-01-03 02:00:00,269.03,233.4,49.93,0.9,33.1,Faible
CAP_0067,2025-01-03 03:00:00,250.68,227.12,50.12,0.86,22.0,Moyen
CAP_0067,2025-01-03 04:00:00,390.09,231.83,49.87,0.88,31.9,Faible
CAP_0067,2025-01-03 05:00:00,249.61,236.25,49.93,0.89,25.1,Excellent
CAP_0067,2025-01-03 06:00:00,177.98,238.57,49.96,0.86,25.3,Bon
CAP_0067,2025-01-03 07:00:00,70.72,185.18,49.95,0.88,33.0,Bon
CAP_0067,2025-01-03 08:00:00,252.95,231.48,49.84,0.88,34.9,Bon
CAP_0067,2025-01-03 09:00:00,107.51,229.79,50.07,0.95,31.8,Moyen
CAP_0067,2025-01-03 10:00:00,211.45,236.53,49.84,0.94,23.6,Bon
CAP_0067,2025-01-03 11:00:00,189.36,221.97,49.9,0.93,22.3,Excellent
CAP_0067,2025-01-03 12:00:00,427.71,235.15,49.97,0.92,18.6,Faible
CAP_0067,2025-01-03 13:00:00,126.3,231.89,50.12,0.97,22.4,Faible
CAP_0067,2025-01-03 14:00:00,114.57,233.21,49.89,0.86,32.0,Faible
CAP_0067,2025-01-03 15:00:00,178.48,233.04,49.98,0.94,32.2,Excellent
CAP_0067,2025-01-03 16:00:00,89.03,236.39,49.97,0.96,24.5,Excellent
CAP_0067,2025-01-03 17:00:00,289.8,227.92,49.95,0.86,24.4,Faible
CAP_0067,2025-01-03 18:00:00,251.03,225.22,50.11,0.92,31.6,Faible
CAP_0067,2025-01-03 19:00:00,164.43,223.61,50.09,0.92,21.6,Moyen
CAP_0067,2025-01-03 20:00:00,173.58,233.9,50.06,0.91,26.5,Faible
CAP_0067,2025-01-03 21:00:00,269.73,225.77,50.03,0.92,20.5,Faible
CAP_0067,2025-01-03 22:00:00,294.43,229.07,49.8,0.89,15.8,Moyen
CAP_0067,2025-01-03 23:00:00,140.83,238.09,49.82,0.92,31.6,Moyen
CAP_0068,2025-01-01 00:00:00,281.62,238.8,49.9,0.96,30.4,Moyen
CAP_0068,2025-01-01 01:00:00,51.93,233.19,50.19,0.9,31.1,Faible
CAP_0068,2025-01-01 02:00:00,236.1,237.54,49.81,0.91,23.8,Bon
CAP_0068,2025-01-01 03:00:00,239.89,232.68,49.95,0.9,28.5,Excellent
CAP_0068,2025-01-01 04:00:00,146.87,222.87,50.17,0.86,32.1,Bon
CAP_0068,2025-01-01 05:00:00,190.89,233.7,50.1,0.91,28.1,Moyen
CAP_0068,2025-01-01 06:00:00,297.84,234.46,49.94,0.86,32.3,Bon
CAP_0068,2025-01-01 07:00:00,104.58,221.59,49.82,0.92,27.5,Moyen
CAP_0068,2025-01-01 08:00:00,196.63,235.74,50.17,0.88,32.7,Moyen
CAP_0068,2025-01-01 09:00:00,266.65,223.35,50.03,0.9,19.4,Excellent
CAP_0068,2025-01-01 10:00:00,79.19,230.9,50.2,0.92,28.6,Bon
CAP_0068,2025-01-01 11:00:00,299.5,229.78,50.05,0.96,24.3,Excellent
CAP_0068,2025-01-01 12:00:00,264.41,234.64,49.83,0.88,17.5,Moyen
CAP_0068,2025-01-01 13:00:00,274.66,237.42,50.05,0.95,21.8,Moyen
CAP_0068,2025-01-01 14:00:00,202.05,222.73,50.0,0.92,16.8,Moyen
CAP_0068,2025-01-01 15:00:00,236.05,229.32,49.81,0.98,18.4,Moyen
CAP_0068,2025-01-01 16:00:00,53.43,235.77,49.92,0.94,22.9,Bon
CAP_0068,2025-01-01 17:00:00,102.11,235.55,49.92,0.88,15.4,Faible
CAP_0068,2025-01-01 18:00:00,268.41,235.02,50.04,0.86,32.0,Excellent
CAP_0068,2025-01-01 19:00:00,274.68,231.12,49.94,0.95,20.5,Faible
CAP_0068,2025-01-01 20:00:00,169.59,235.37,50.03,0.92,22.2,Moyen
CAP_0068,2025-01-01 21:00:00,86.72,223.63,50.15,0.91,34.0,Faible
CAP_0068,2025-01-01 22:00:00,90.89,239.65,50.13,0.91,28.5,Bon
CAP_0068,2025-01-01 23:00:00,72.39,232.78,50.01,0.89,27.5,Bon
CAP_0068,2025-01-02 00:00:00,122.53,227.72,49.81,0.88,15.6,Bon
CAP_0068,2025-01-02 01:00:00,87.56,226.27,49.9,0.93,20.3,Faible
CAP_0068,2025-01-02 02:00:00,154.69,233.56,50.11,0.98,25.1,Faible
CAP_0068,2025-01-02 03:00:00,256.04,228.01,50.12,0.94,31.1,Bon
CAP_0068,2025-01-02 04:00:00,258.01,234.19,49.89,0.97,17.7,Faible
CAP_0068,2025-01-02 05:00:00,292.12,228.99,50.2,0.96,20.6,Faible
CAP_0068,2025-01-02 06:00:00,104.55,239.45,50.02,0.97,28.6,Bon
CAP_0068,2025-01-02 07:00:00,97.61,232.07,49.82,0.94,32.7,Faible
CAP_0068,2025-01-02 08:00:00,61.87,232.22,50.11,0.88,24.0,Excellent
CAP_0068,2025-01-02 09:00:00,241.02,220.33,50.0,0.91,31.5,Faible
CAP_0068,2025-01-02 10:00:00,288.36,226.02,50.09,0.9,28.8,Bon
CAP_0068,2025-01-02 11:00:00,261.7,237.46,49.84,0.92,20.7,Faible
CAP_0068,2025-01-02 12:00:00,355.19,237.19,50.05,0.97,27.0,Excellent
CAP_0068,2025-01-02 13:00:00,179.36,225.22,49.99,0.93,20.5,Bon
CAP_0068,2025-01-02 14:00:00,269.27,233.25,50.16,0.85,34.8,Bon
CAP_0068,2025-01-02 15:00:00,286.74,234.93,50.19,0.92,34.8,Bon
